Time (s),Channel 1 (V)
0.003020416666666666,-0.8095925469061669
0.003022916666666666,-0.8112451096798732
0.003025416666666666,-0.8132281850083207
0.003027916666666666,-0.8155417728915094
0.003030416666666667,-0.8168638231104745
0.003032916666666666,-0.8185163858841807
0.003035416666666666,-0.8201689486578869
0.003037916666666666,-0.821490998876852
0.003040416666666666,-0.822813049095817
0.003042916666666666,-0.8241350993147819
0.003045416666666666,-0.8254571495337469
0.003047916666666666,-0.8277707374169357
0.003050416666666667,-0.8294233001906419
0.003052916666666666,-0.8304148378548657
0.003055416666666666,-0.8317368880738307
0.003057916666666666,-0.833389450847537
0.003060416666666666,-0.8347115010665019
0.003062916666666666,-0.8363640638402082
0.003065416666666666,-0.8383471391686558
0.003067916666666666,-0.839999701942362
0.003070416666666666,-0.8406607270518445
0.003072916666666667,-0.8419827772708095
0.003075416666666666,-0.8442963651539982
0.003077916666666666,-0.8456184153729632
0.003080416666666666,-0.846609953037187
0.003082916666666666,-0.8485930283656344
0.003085416666666666,-0.8495845660298582
0.003087916666666666,-0.8502455911393407
0.003090416666666666,-0.8522286664677883
0.003092916666666667,-0.8538812292414945
0.003095416666666666,-0.8548727669057182
0.003097916666666666,-0.8565253296794245
0.003100416666666666,-0.8578473798983896
0.003102916666666666,-0.8588389175626132
0.003105416666666666,-0.8604914803363195
0.003107916666666666,-0.8614830180005433
0.003110416666666666,-0.8631355807742496
0.003112916666666666,-0.8644576309932145
0.003115416666666667,-0.8654491686574383
0.003117916666666666,-0.8667712188764033
0.003120416666666666,-0.8677627565406271
0.003122916666666666,-0.869084806759592
0.003125416666666666,-0.870406856978557
0.003127916666666666,-0.8717289071975221
0.003130416666666666,-0.8730509574164871
0.003132916666666666,-0.8740424950807107
0.003135416666666667,-0.8747035201901933
0.003137916666666666,-0.8766865955186408
0.003140416666666666,-0.8780086457376058
0.003142916666666666,-0.8786696708470882
0.003145416666666666,-0.879661208511312
0.003147916666666666,-0.8813137712850183
0.003150416666666666,-0.8823053089492421
0.003152916666666666,-0.8832968466134657
0.003155416666666666,-0.8842883842776895
0.003157916666666667,-0.8852799219419133
0.003160416666666666,-0.8862714596061371
0.003162916666666666,-0.8875935098251021
0.003165416666666666,-0.888915560044067
0.003167916666666666,-0.8905681228177733
0.003170416666666666,-0.8912291479272558
0.003172916666666666,-0.8922206855914796
0.003175416666666666,-0.8928817107009621
0.003177916666666667,-0.894203760919927
0.003180416666666666,-0.8951952985841508
0.003182916666666666,-0.8961868362483746
0.003185416666666666,-0.8965173488031158
0.003187916666666666,-0.8975088864673396
0.003190416666666666,-0.8988309366863045
0.003192916666666666,-0.8994919617957871
0.003195416666666666,-0.9004834994600108
0.003197916666666666,-0.9014750371242346
0.003200416666666667,-0.9024665747884584
0.003202916666666666,-0.9031275998979409
0.003205416666666666,-0.9037886250074233
0.003207916666666666,-0.9051106752263883
0.003210416666666666,-0.9061022128906121
0.003212916666666666,-0.9070937505548359
0.003215416666666666,-0.9077547756643184
0.003217916666666666,-0.9094073384380246
0.003220416666666667,-0.9100683635475071
0.003222916666666666,-0.9103988761022483
0.003225416666666666,-0.9110599012117309
0.003227916666666666,-0.9120514388759546
0.003230416666666666,-0.9127124639854372
0.003232916666666666,-0.9137040016496608
0.003235416666666666,-0.9140345142044021
0.003237916666666666,-0.9143650267591433
0.003240416666666666,-0.9153565644233671
0.003242916666666667,-0.9166786146423321
0.003245416666666666,-0.9170091271970734
0.003247916666666666,-0.9180006648612972
0.003250416666666666,-0.9189922025255208
0.003252916666666666,-0.9189922025255208
0.003255416666666666,-0.9196532276350033
0.003257916666666666,-0.9206447652992271
0.003260416666666666,-0.9213057904087096
0.003262916666666666,-0.9222973280729334
0.003265416666666666,-0.9232888657371571
0.003267916666666666,-0.9232888657371571
0.003270416666666666,-0.9236193782918983
0.003272916666666666,-0.9242804034013808
0.003275416666666666,-0.9252719410656046
0.003277916666666666,-0.9252719410656046
0.003280416666666666,-0.9259329661750871
0.003282916666666666,-0.9265939912845697
0.003285416666666667,-0.9272550163940522
0.003287916666666666,-0.9275855289487934
0.003290416666666666,-0.9285770666130171
0.003292916666666666,-0.9289075791677583
0.003295416666666666,-0.9292380917224996
0.003297916666666666,-0.9302296293867234
0.003300416666666666,-0.9302296293867234
0.003302916666666666,-0.9298991168319821
0.003305416666666666,-0.9308906544962059
0.003307916666666666,-0.9312211670509472
0.003310416666666666,-0.9325432172699122
0.003312916666666666,-0.9332042423793946
0.003315416666666666,-0.9335347549341358
0.003317916666666666,-0.9335347549341358
0.003320416666666666,-0.9341957800436184
0.003322916666666666,-0.9345262925983596
0.003325416666666666,-0.9348568051531009
0.003327916666666667,-0.9355178302625834
0.003330416666666666,-0.9355178302625834
0.003332916666666666,-0.9361788553720659
0.003335416666666666,-0.9365093679268072
0.003337916666666666,-0.9365093679268072
0.003340416666666666,-0.9368398804815484
0.003342916666666666,-0.9368398804815484
0.003345416666666666,-0.9368398804815484
0.003347916666666666,-0.9378314181457722
0.003350416666666666,-0.9378314181457722
0.003352916666666666,-0.9381619307005133
0.003355416666666666,-0.9381619307005133
0.003357916666666666,-0.9388229558099959
0.003360416666666666,-0.9391534683647371
0.003362916666666666,-0.9388229558099959
0.003365416666666666,-0.9394839809194784
0.003367916666666666,-0.9391534683647371
0.003370416666666667,-0.9388229558099959
0.003372916666666666,-0.9391534683647371
0.003375416666666666,-0.9394839809194784
0.003377916666666666,-0.9398144934742196
0.003380416666666666,-0.9401450060289609
0.003382916666666666,-0.9408060311384434
0.003385416666666666,-0.9401450060289609
0.003387916666666666,-0.9408060311384434
0.003390416666666666,-0.9401450060289609
0.003392916666666666,-0.9401450060289609
0.003395416666666666,-0.9404755185837022
0.003397916666666666,-0.9408060311384434
0.003400416666666666,-0.9408060311384434
0.003402916666666666,-0.9408060311384434
0.003405416666666666,-0.9408060311384434
0.003407916666666666,-0.9404755185837022
0.003410416666666666,-0.9408060311384434
0.003412916666666667,-0.9401450060289609
0.003415416666666666,-0.9408060311384434
0.003417916666666666,-0.9404755185837022
0.003420416666666666,-0.9401450060289609
0.003422916666666666,-0.9404755185837022
0.003425416666666666,-0.9401450060289609
0.003427916666666666,-0.9404755185837022
0.003430416666666666,-0.9401450060289609
0.003432916666666666,-0.9401450060289609
0.003435416666666666,-0.9401450060289609
0.003437916666666666,-0.9391534683647371
0.003440416666666666,-0.9391534683647371
0.003442916666666666,-0.9391534683647371
0.003445416666666666,-0.9388229558099959
0.003447916666666666,-0.9394839809194784
0.003450416666666666,-0.9391534683647371
0.003452916666666666,-0.9391534683647371
0.003455416666666667,-0.9384924432552546
0.003457916666666666,-0.9384924432552546
0.003460416666666666,-0.9381619307005133
0.003462916666666666,-0.9375009055910309
0.003465416666666666,-0.9375009055910309
0.003467916666666666,-0.9375009055910309
0.003470416666666666,-0.9375009055910309
0.003472916666666666,-0.9368398804815484
0.003475416666666666,-0.9365093679268072
0.003477916666666666,-0.9365093679268072
0.003480416666666666,-0.9355178302625834
0.003482916666666666,-0.9355178302625834
0.003485416666666666,-0.9348568051531009
0.003487916666666666,-0.9345262925983596
0.003490416666666666,-0.9341957800436184
0.003492916666666666,-0.9341957800436184
0.003495416666666666,-0.9332042423793946
0.003497916666666667,-0.9338652674888771
0.003500416666666666,-0.9328737298246534
0.003502916666666666,-0.9325432172699122
0.003505416666666666,-0.9315516796056884
0.003507916666666666,-0.9312211670509472
0.003510416666666666,-0.9308906544962059
0.003512916666666666,-0.9308906544962059
0.003515416666666666,-0.9305601419414646
0.003517916666666666,-0.9302296293867234
0.003520416666666666,-0.9292380917224996
0.003522916666666666,-0.9292380917224996
0.003525416666666666,-0.9282465540582758
0.003527916666666666,-0.9275855289487934
0.003530416666666666,-0.9272550163940522
0.003532916666666666,-0.9265939912845697
0.003535416666666666,-0.9265939912845697
0.003537916666666666,-0.9256024536203459
0.003540416666666667,-0.9252719410656046
0.003542916666666666,-0.9239498908466396
0.003545416666666666,-0.9236193782918983
0.003547916666666666,-0.9236193782918983
0.003550416666666666,-0.9229583531824159
0.003552916666666666,-0.9219668155181922
0.003555416666666666,-0.9213057904087096
0.003557916666666666,-0.9203142527444859
0.003560416666666666,-0.9199837401897446
0.003562916666666666,-0.9196532276350033
0.003565416666666666,-0.9186616899707796
0.003567916666666666,-0.9176701523065559
0.003570416666666666,-0.9173396397518147
0.003572916666666666,-0.9166786146423321
0.003575416666666666,-0.9160175895328496
0.003577916666666666,-0.9146955393138846
0.003580416666666666,-0.9143650267591433
0.003582916666666667,-0.9133734890949196
0.003585416666666666,-0.9127124639854372
0.003587916666666666,-0.9123819514306959
0.003590416666666666,-0.9110599012117309
0.003592916666666666,-0.9107293886569896
0.003595416666666666,-0.9090768258832833
0.003597916666666666,-0.9097378509927658
0.003600416666666666,-0.9074242631095771
0.003602916666666666,-0.9064327254453534
0.003605416666666666,-0.9057717003358708
0.003607916666666666,-0.9047801626716471
0.003610416666666666,-0.9037886250074233
0.003612916666666666,-0.9031275998979409
0.003615416666666666,-0.9024665747884584
0.003617916666666666,-0.9018055496789759
0.003620416666666666,-0.9014750371242346
0.003622916666666666,-0.8991614492410458
0.003625416666666667,-0.8981699115768221
0.003627916666666666,-0.8971783739125984
0.003630416666666666,-0.8961868362483746
0.003632916666666666,-0.8955258111388921
0.003635416666666666,-0.8948647860294096
0.003637916666666666,-0.8938732483651858
0.003640416666666666,-0.8925511981462209
0.003642916666666666,-0.8915596604819971
0.003645416666666666,-0.8902376102630321
0.003647916666666666,-0.8902376102630321
0.003650416666666666,-0.8885850474893258
0.003652916666666666,-0.8872629972703608
0.003655416666666666,-0.8859409470513958
0.003657916666666666,-0.8846188968324308
0.003660416666666666,-0.8832968466134657
0.003662916666666666,-0.8829663340587246
0.003665416666666666,-0.8816442838397596
0.003667916666666667,-0.8806527461755358
0.003670416666666666,-0.8793306959565708
0.003672916666666666,-0.8780086457376058
0.003675416666666666,-0.8766865955186408
0.003677916666666666,-0.875695057854417
0.003680416666666666,-0.8747035201901933
0.003682916666666666,-0.8737119825259695
0.003685416666666666,-0.8723899323070046
0.003687916666666666,-0.8707373695332983
0.003690416666666666,-0.8697458318690745
0.003692916666666666,-0.8684237816501095
0.003695416666666666,-0.8674322439858858
0.003697916666666666,-0.8661101937669208
0.003700416666666666,-0.865118656102697
0.003702916666666666,-0.8634660933289907
0.003705416666666666,-0.8621440431100258
0.003707916666666666,-0.861152505445802
0.003710416666666667,-0.8594999426720957
0.003712916666666666,-0.8588389175626132
0.003715416666666666,-0.8575168673436483
0.003717916666666666,-0.8561948171246833
0.003720416666666666,-0.8542117417962357
0.003722916666666666,-0.8525591790225295
0.003725416666666666,-0.8515676413583058
0.003727916666666666,-0.8499150785845995
0.003730416666666666,-0.849254053475117
0.003732916666666667,-0.847932003256152
0.003735416666666666,-0.8462794404824457
0.003737916666666666,-0.845287902818222
0.003740416666666666,-0.8429743149350333
0.003742916666666666,-0.841321752161327
0.003745416666666666,-0.8396691893876207
0.003747916666666666,-0.8386776517233969
0.003750416666666666,-0.8376861140591733
0.003752916666666667,-0.836033551285467
0.003755416666666666,-0.8343809885117607
0.003757916666666666,-0.8327284257380545
0.003760416666666666,-0.8310758629643482
0.003762916666666666,-0.8297538127453832
0.003765416666666666,-0.8287622750811594
0.003767916666666666,-0.826779199752712
0.003770416666666666,-0.8251266369790057
0.003772916666666666,-0.8234740742052995
0.003775416666666667,-0.821490998876852
0.003777916666666666,-0.8204994612126282
0.003780416666666666,-0.8195079235484044
0.003782916666666666,-0.8171943356652157
0.003785416666666666,-0.8158722854462507
0.003787916666666666,-0.8142197226725444
0.003790416666666666,-0.8119061347893557
0.003792916666666666,-0.8102535720156494
0.003795416666666667,-0.8089315217966844
0.003797916666666666,-0.8076094715777195
0.003800416666666666,-0.8056263962492719
0.003802916666666666,-0.8036433209208244
0.003805416666666666,-0.8023212707018594
0.003807916666666666,-0.8006687079281531
0.003810416666666666,-0.7990161451544469
0.003812916666666666,-0.7976940949354819
0.003815416666666666,-0.7957110196070344
0.003817916666666667,-0.7940584568333281
0.003820416666666666,-0.7924058940596219
0.003822916666666666,-0.7900923061764331
0.003825416666666666,-0.7887702559574681
0.003827916666666666,-0.7857956429647969
0.003830416666666666,-0.7851346178553144
0.003832916666666666,-0.7834820550816082
0.003835416666666666,-0.7818294923079019
0.003837916666666667,-0.7798464169794543
0.003840416666666666,-0.7778633416510069
0.003842916666666666,-0.7758802663225594
0.003845416666666666,-0.7742277035488531
0.003847916666666666,-0.7729056533298881
0.003850416666666666,-0.7709225780014406
0.003852916666666666,-0.7686089901182519
0.003855416666666666,-0.7669564273445456
0.003857916666666666,-0.7639818143518743
0.003860416666666667,-0.7619987390234269
0.003862916666666666,-0.7613377139139443
0.003865416666666666,-0.7586936134760144
0.003867916666666666,-0.7573715632570494
0.003870416666666666,-0.7550579753738605
0.003872916666666666,-0.7530749000454131
0.003875416666666666,-0.7507613121622243
0.003877916666666666,-0.7487782368337769
0.003880416666666667,-0.7474561866148118
0.003882916666666666,-0.7454731112863643
0.003885416666666666,-0.7428290108484343
0.003887916666666666,-0.7415069606294693
0.003890416666666666,-0.7395238853010218
0.003892916666666666,-0.7368797848630918
0.003895416666666666,-0.7355577346441268
0.003897916666666666,-0.7332441467609381
0.003900416666666666,-0.7312610714324905
0.003902916666666667,-0.729277996104043
0.003905416666666666,-0.7272949207755955
0.003907916666666666,-0.7249813328924067
0.003910416666666666,-0.7236592826734418
0.003912916666666666,-0.721345694790253
0.003915416666666666,-0.7190321069070643
0.003917916666666666,-0.7167185190238755
0.003920416666666666,-0.7144049311406867
0.003922916666666667,-0.7117608307027568
0.003925416666666666,-0.7101082679290505
0.003927916666666666,-0.7087862177100855
0.003930416666666666,-0.7064726298268967
0.003932916666666666,-0.7038285293889668
0.003935416666666666,-0.7018454540605192
0.003937916666666666,-0.6995318661773304
0.003940416666666666,-0.6972182782941417
0.003942916666666666,-0.6949046904109529
0.003945416666666667,-0.6932521276372468
0.003947916666666666,-0.6906080271993167
0.003950416666666666,-0.6892859769803517
0.003952916666666666,-0.6866418765424217
0.003955416666666666,-0.6839977761044918
0.003957916666666666,-0.6820147007760442
0.003960416666666666,-0.6800316254475967
0.003962916666666666,-0.6783790626738905
0.003965416666666666,-0.6760654747907017
0.003967916666666666,-0.6730908617980305
0.003970416666666666,-0.6707772739148417
0.003972916666666666,-0.6681331734769117
0.003975416666666666,-0.6654890730389816
0.003977916666666666,-0.6641670228200167
0.003980416666666666,-0.6625144600463104
0.003982916666666666,-0.6595398470536391
0.003985416666666666,-0.6572262591704504
0.003987916666666667,-0.6549126712872616
0.003990416666666666,-0.6519380582945904
0.003992916666666666,-0.6496244704114016
0.003995416666666666,-0.6483024201924367
0.003997916666666666,-0.6456583197545066
0.004000416666666666,-0.6430142193165767
0.004002916666666666,-0.6407006314333878
0.004005416666666666,-0.6383870435501992
0.004007916666666666,-0.6360734556670103
0.004010416666666666,-0.6337598677838217
0.004012916666666666,-0.6314462799006328
0.004015416666666666,-0.6288021794627029
0.004017916666666666,-0.6264885915795141
0.004020416666666666,-0.6238444911415841
0.004022916666666666,-0.6215309032583953
0.004025416666666666,-0.6185562902657241
0.004027916666666666,-0.6169037274920178
0.004030416666666667,-0.614590139608829
0.004032916666666666,-0.6119460391708991
0.004035416666666666,-0.6093019387329691
0.004037916666666666,-0.6073188634045216
0.004040416666666666,-0.6036832253023678
0.004042916666666666,-0.6017001499739203
0.004045416666666666,-0.5997170746454727
0.004047916666666666,-0.5970729742075428
0.004050416666666666,-0.5944288737696128
0.004052916666666666,-0.592115285886424
0.004055416666666666,-0.5888101603390116
0.004057916666666666,-0.5858355473463402
0.004060416666666666,-0.5838524720178928
0.004062916666666666,-0.5818693966894453
0.004065416666666666,-0.5788947836967741
0.004067916666666666,-0.576250683258844
0.004070416666666666,-0.573606582820914
0.004072916666666667,-0.570962482382984
0.004075416666666666,-0.5686488944997953
0.004077916666666666,-0.5666658191713477
0.004080416666666666,-0.564352231288159
0.004082916666666666,-0.5610471057407465
0.004085416666666666,-0.5584030053028165
0.004087916666666666,-0.5554283923101452
0.004090416666666666,-0.5527842918722152
0.004092916666666666,-0.5504707039890264
0.004095416666666666,-0.5488181412153202
0.004097916666666666,-0.5458435282226489
0.004100416666666666,-0.5425384026752365
0.004102916666666666,-0.5398943022373064
0.004105416666666666,-0.5369196892446352
0.004107916666666666,-0.5342755888067052
0.004110416666666666,-0.5326230260329989
0.004112916666666666,-0.5296484130403277
0.004115416666666667,-0.5270043126023977
0.004117916666666666,-0.5233686745002439
0.004120416666666666,-0.5210550866170551
0.004122916666666666,-0.5180804736243839
0.004125416666666666,-0.5164279108506776
0.004127916666666666,-0.5137838104127477
0.004130416666666666,-0.5104786848653351
0.004132916666666666,-0.5078345844274051
0.004135416666666666,-0.5051904839894751
0.004137916666666666,-0.5022158709968039
0.004140416666666666,-0.4985802328946501
0.004142916666666666,-0.4965971575662025
0.004145416666666666,-0.494614082237755
0.004147916666666666,-0.491969981799825
0.004150416666666666,-0.4883343436976713
0.004152916666666666,-0.485359730705
0.004155416666666666,-0.4823851177123288
0.004157916666666667,-0.48007152982914
0.004160416666666666,-0.4777579419459513
0.004162916666666666,-0.4751138415080213
0.004165416666666666,-0.47213922851535
0.004167916666666666,-0.4688341029679375
0.004170416666666666,-0.4658594899752663
0.004172916666666666,-0.4625543644278537
0.004175416666666666,-0.4595797514351825
0.004177916666666666,-0.4579271886614762
0.004180416666666666,-0.4552830882235462
0.004182916666666666,-0.4519779626761337
0.004185416666666666,-0.4490033496834625
0.004187916666666666,-0.44569822413605
0.004190416666666666,-0.4433846362528612
0.004192916666666666,-0.4407405358149312
0.004195416666666666,-0.43776592282226
0.004197916666666666,-0.4347913098295887
0.004200416666666667,-0.4318166968369174
0.004202916666666666,-0.428511571289505
0.004205416666666666,-0.4252064457420924
0.004207916666666666,-0.4225623453041624
0.004210416666666666,-0.4202487574209737
0.004212916666666666,-0.4179351695377849
0.004215416666666666,-0.4146300439903724
0.004217916666666666,-0.4116554309977012
0.004220416666666666,-0.4086808180050299
0.004222916666666666,-0.4050451799028761
0.004225416666666666,-0.4020705669102049
0.004227916666666666,-0.4000874915817574
0.004230416666666666,-0.3964518534796037
0.004232916666666666,-0.3938077530416736
0.004235416666666666,-0.3908331400490024
0.004237916666666666,-0.3878585270563311
0.004240416666666666,-0.3848839140636598
0.004242916666666667,-0.3822398136257298
0.004245416666666666,-0.3795957131877998
0.004247916666666666,-0.3762905876403874
0.004250416666666666,-0.3733159746477161
0.004252916666666666,-0.3703413616550448
0.004255416666666666,-0.3667057235528911
0.004257916666666666,-0.3637311105602198
0.004260416666666666,-0.3617480352317723
0.004262916666666666,-0.3584429096843598
0.004265416666666666,-0.3554682966916886
0.004267916666666666,-0.3511716334800523
0.004270416666666666,-0.3488580455968636
0.004272916666666666,-0.3458834326041923
0.004275416666666666,-0.342908819611521
0.004277916666666666,-0.3409257442830735
0.004280416666666666,-0.3379511312904023
0.004282916666666666,-0.3339849806335073
0.004285416666666667,-0.3313408801955773
0.004287916666666666,-0.328366267202906
0.004290416666666666,-0.3250611416554935
0.004292916666666666,-0.3227475537723047
0.004295416666666666,-0.3197729407796335
0.004297916666666666,-0.3154762775679972
0.004300416666666666,-0.312501664575326
0.004302916666666666,-0.3095270515826548
0.004305416666666666,-0.3062219260352422
0.004307916666666666,-0.303247313042571
0.004310416666666666,-0.3015947502688647
0.004312916666666666,-0.2979591121667109
0.004315416666666666,-0.2946539866192985
0.004317916666666666,-0.2910183485171447
0.004320416666666666,-0.2877132229697322
0.004322916666666666,-0.284738609977061
0.004325416666666666,-0.282094509539131
0.004327916666666667,-0.2791198965464597
0.004330416666666666,-0.2761452835537884
0.004332916666666666,-0.2728401580063759
0.004335416666666666,-0.2698655450137046
0.004337916666666666,-0.2668909320210334
0.004340416666666666,-0.2629247813641384
0.004342916666666666,-0.2612722185904321
0.004345416666666666,-0.2579670930430196
0.004347916666666666,-0.2546619674956072
0.004350416666666666,-0.2510263293934534
0.004352916666666666,-0.2473906912912996
0.004355416666666666,-0.2440855657438872
0.004357916666666666,-0.2417719778606984
0.004360416666666666,-0.2387973648680271
0.004362916666666666,-0.2351617267658734
0.004365416666666666,-0.2321871137732021
0.004367916666666666,-0.2288819882257896
0.004370416666666667,-0.2249158375688946
0.004372916666666666,-0.2216107120214821
0.004375416666666666,-0.2196276366930346
0.004377916666666666,-0.2163225111456221
0.004380416666666666,-0.2136784107076921
0.004382916666666666,-0.2100427726055383
0.004385416666666666,-0.2067376470581258
0.004387916666666666,-0.2031020089559721
0.004390416666666666,-0.1997968834085596
0.004392916666666666,-0.1974832955253708
0.004395416666666666,-0.1938476574232171
0.004397916666666666,-0.191203556985287
0.004400416666666666,-0.1875679188831333
0.004402916666666666,-0.1839322807809795
0.004405416666666666,-0.1809576677883083
0.004407916666666666,-0.1783135673503783
0.004410416666666666,-0.175338954357707
0.004412916666666667,-0.1717033162555533
0.004415416666666666,-0.1683981907081408
0.004417916666666666,-0.1654235777154695
0.004420416666666666,-0.1614574270585745
0.004422916666666666,-0.158152301511162
0.004425416666666666,-0.1561692261827145
0.004427916666666666,-0.1535251257447845
0.004430416666666666,-0.1505505127521132
0.004432916666666666,-0.1465843620952182
0.004435416666666667,-0.1426182114383232
0.004437916666666666,-0.1393130858909107
0.004440416666666666,-0.1363384728982394
0.004442916666666666,-0.1333638599055682
0.004445416666666666,-0.1303892469128969
0.004447916666666666,-0.1270841213654844
0.004450416666666666,-0.1241095083728132
0.004452916666666666,-0.1204738702706594
0.004455416666666667,-0.1171687447232469
0.004457916666666666,-0.1138636191758344
0.004460416666666666,-0.1115500312926457
0.004462916666666666,-0.1072533680810094
0.004465416666666666,-0.1039482425335969
0.004467916666666666,-0.1009736295409256
0.004470416666666666,-0.09766850399351312
0.004472916666666666,-0.09502440355558311
0.004475416666666666,-0.09238030311765311
0.004477916666666667,-0.08874466501549935
0.004480416666666666,-0.08577005202282811
0.004482916666666666,-0.08147338881119184
0.004485416666666666,-0.07783775070903809
0.004487916666666666,-0.07486313771636682
0.004490416666666666,-0.07254954983317807
0.004492916666666666,-0.06924442428576558
0.004495416666666666,-0.06593929873835308
0.004497916666666667,-0.06263417319094056
0.004500416666666666,-0.05899853508878681
0.004502916666666666,-0.0556934095413743
0.004505416666666666,-0.05205777143922054
0.004507916666666666,-0.05007469611077304
0.004510416666666666,-0.04643905800861928
0.004512916666666666,-0.04346444501594803
0.004515416666666666,-0.03982880691379427
0.004517916666666666,-0.03718470647586427
0.004520416666666667,-0.03321855581896926
0.004522916666666666,-0.02925240516207426
0.004525416666666666,-0.0269388172788855
0.004527916666666666,-0.023633691731473
0.004530416666666666,-0.02098959129354299
0.004532916666666666,-0.01735395319138923
0.004535416666666666,-0.01371831508923548
0.004537916666666666,-0.00975216443234047
0.004540416666666667,-0.007438576549151716
0.004542916666666666,-0.004794476111221711
0.004545416666666666,-0.001489350563809206
0.004547916666666666,0.002146287538344551
0.004550416666666666,0.006112438195239558
0.004552916666666666,0.009087051187910812
0.004555416666666666,0.01239217673532332
0.004557916666666666,0.01470576461851207
0.004560416666666666,0.01768037761118333
0.004562916666666667,0.02131601571333708
0.004565416666666666,0.02462114126074959
0.004567916666666666,0.02825677936290335
0.004570416666666666,0.0318924174650571
0.004572916666666666,0.03486703045772836
0.004575416666666666,0.03751113089565836
0.004577916666666666,0.04114676899781212
0.004580416666666666,0.04412138199048338
0.004582916666666667,0.04742650753789588
0.004585416666666666,0.05106214564004963
0.004587916666666666,0.05436727118746214
0.004590416666666666,0.05701137162539215
0.004592916666666666,0.05998598461806341
0.004595416666666666,0.06329111016547592
0.004597916666666666,0.06659623571288842
0.004600416666666666,0.07056238636978343
0.004602916666666666,0.07353699936245467
0.004605416666666667,0.07717263746460842
0.004607916666666666,0.07948622534779717
0.004610416666666666,0.08246083834046844
0.004612916666666666,0.08609647644262219
0.004615416666666666,0.08973211454477595
0.004617916666666666,0.09303724009218847
0.004620416666666666,0.09667287819434223
0.004622916666666666,0.09898646607753098
0.004625416666666667,0.1013000539607197
0.004627916666666666,0.1052662046176147
0.004630416666666666,0.1089018427197685
0.004632916666666666,0.1125374808219222
0.004635416666666666,0.1155120938145935
0.004637916666666666,0.118817219362006
0.004640416666666666,0.121461319799936
0.004642916666666666,0.124105420237866
0.004645416666666666,0.128071570894761
0.004647916666666667,0.1310461838874323
0.004650416666666666,0.134681821989586
0.004652916666666666,0.1379869475369985
0.004655416666666666,0.1412920730844111
0.004657916666666666,0.143936173522341
0.004660416666666666,0.146580273960271
0.004662916666666666,0.1498853995076836
0.004665416666666666,0.1528600125003548
0.004667916666666667,0.1568261631572498
0.004670416666666666,0.1607923138141448
0.004672916666666666,0.1624448765878511
0.004675416666666666,0.1657500021352636
0.004677916666666666,0.1690551276826761
0.004680416666666666,0.1723602532300886
0.004682916666666666,0.1756653787775011
0.004685416666666666,0.1789705043249136
0.004687916666666666,0.1826061424270674
0.004690416666666667,0.1845892177555149
0.004692916666666666,0.1878943433029274
0.004695416666666666,0.1911994688503399
0.004697916666666666,0.1951656195072349
0.004700416666666666,0.1988012576093886
0.004702916666666666,0.2014453580473186
0.004705416666666666,0.2040894584852486
0.004707916666666666,0.2067335589231787
0.004710416666666666,0.2103691970253324
0.004712916666666666,0.2136743225727449
0.004715416666666666,0.2173099606748987
0.004717916666666666,0.2206150862223112
0.004720416666666666,0.2239202117697237
0.004722916666666666,0.2262337996529124
0.004725416666666666,0.2285473875361012
0.004727916666666666,0.2325135381929962
0.004730416666666666,0.2358186637404087
0.004732916666666667,0.2391237892878212
0.004735416666666666,0.2420984022804925
0.004737916666666666,0.2457340403826462
0.004740416666666666,0.248047628265835
0.004742916666666666,0.2513527538132475
0.004745416666666666,0.2543273668059188
0.004747916666666666,0.2576324923533313
0.004750416666666666,0.2609376179007438
0.004752916666666666,0.263912230893415
0.004755416666666666,0.2672173564408276
0.004757916666666666,0.2695309443240163
0.004760416666666666,0.2728360698714288
0.004762916666666666,0.2761411954188413
0.004765416666666666,0.2787852958567713
0.004767916666666666,0.2820904214041838
0.004770416666666666,0.2860565720610788
0.004772916666666666,0.2883701599442676
0.004775416666666667,0.2906837478274563
0.004777916666666666,0.2936583608201276
0.004780416666666666,0.2972939989222814
0.004782916666666666,0.3012601495791764
0.004785416666666666,0.3042347625718476
0.004787916666666666,0.3072093755645189
0.004790416666666666,0.3098534760024489
0.004792916666666666,0.3124975764403788
0.004795416666666666,0.3154721894330501
0.004797916666666666,0.3187773149804626
0.004800416666666666,0.3220824405278752
0.004802916666666666,0.3257180786300289
0.004805416666666666,0.3283621790679589
0.004807916666666666,0.3306757669511476
0.004810416666666666,0.3336503799438189
0.004812916666666666,0.3376165306007139
0.004815416666666666,0.3405911435933852
0.004817916666666667,0.3432352440313152
0.004820416666666666,0.3458793444692452
0.004822916666666666,0.3488539574619164
0.004825416666666666,0.3511675453451052
0.004827916666666666,0.3544726708925177
0.004830416666666666,0.3577777964399302
0.004832916666666666,0.3617439470968252
0.004835416666666666,0.3647185600894965
0.004837916666666666,0.3676931730821677
0.004840416666666666,0.3696762484106152
0.004842916666666666,0.3723203488485452
0.004845416666666666,0.3752949618412165
0.004847916666666666,0.378600087388629
0.004850416666666666,0.3819052129360415
0.004852916666666666,0.3848798259287127
0.004855416666666666,0.3871934138119015
0.004857916666666666,0.3901680268045727
0.004860416666666667,0.393142639797244
0.004862916666666666,0.3961172527899153
0.004865416666666666,0.3990918657825865
0.004867916666666666,0.402396991329999
0.004870416666666666,0.4053716043226703
0.004872916666666666,0.4073546796511178
0.004875416666666666,0.410329292643789
0.004877916666666666,0.4139649307459428
0.004880416666666666,0.4169395437386141
0.004882916666666666,0.4199141567312853
